id,tokens,slots,intent
train-00702,BOS i would like the time of all flights from san francisco to pittsburgh on sunday EOS,O O O O O B-flight_time O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight_time
train-04204,BOS i would like a flight from toronto to detroit EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00004,BOS what is the meaning of meal code s EOS,O O O O O O B-meal_code I-meal_code I-meal_code O,atis_abbreviation
train-02140,BOS i would like a us air flight from toronto to san diego with a stopover in denver please EOS,O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O O,atis_flight
train-02734,BOS what is the fare for a one way flight from boston to atlanta EOS,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-02291,BOS i would like a flight from washington to boston on august twentieth at 324 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O B-depart_time.time I-depart_time.time O,atis_flight
train-00008,BOS show me the flights from st. petersburg to toronto that arrive early in the morning EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.period_mod O O B-arrive_time.period_of_day O,atis_flight
train-01157,BOS us 201 EOS,O B-airline_code B-flight_number O,atis_flight
train-01021,BOS does this flight serve dinner EOS,O O O O O B-meal_description O,atis_flight
train-00961,BOS what continental flights go from chicago to seattle before 10 am in the morning that have a meal EOS,O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day O O O B-meal O,atis_flight
train-00404,BOS show me the flights from all airports to love field EOS,O O O O O O O O O B-toloc.airport_name I-toloc.airport_name O,atis_flight
train-03822,BOS show me all the flights from denver to las vegas EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-00051,BOS i'll need to rent a car in washington dc EOS,O O O O O O B-transport_type O B-city_name B-state_code O,atis_ground_service
train-02020,BOS what's the ground transportation in denver EOS,O O O O O O B-city_name O,atis_ground_service
train-00651,BOS what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth EOS,O O O O B-flight_mod B-airline_name I-airline_name O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_date.month_name B-arrive_date.day_number O,atis_flight
train-00805,BOS what is the least expensive one way fare from boston to pittsburgh EOS,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-03071,BOS show me all the united airlines flights leaving dallas EOS,O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O,atis_flight
train-01572,BOS how about april twenty seventh denver to washington EOS,O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03504,BOS what flights has continental from atlanta EOS,O O O O B-airline_name O B-fromloc.city_name O,atis_flight
train-00559,BOS list all direct flights from boston to denver EOS,O O O B-connect O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-00727,BOS train to newark EOS,O B-transport_type O B-city_name O,atis_ground_service
train-02099,BOS i want a flight from long beach to st. louis that stops in dallas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O,atis_flight
train-03172,BOS which flights depart from tampa in the early evening and arrive in cincinnati EOS,O O O O O B-fromloc.city_name O O B-depart_time.period_of_day B-depart_time.period_of_day O O O B-toloc.city_name O,atis_flight
train-00871,BOS what are the flights from dallas to boston for tomorrow night or evening EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.today_relative B-depart_time.period_of_day B-or B-depart_time.period_of_day O,atis_flight
train-02996,BOS give me the flights from miami to new york using tower air EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O,atis_flight
train-03706,BOS oakland to philadelphia saturday EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
train-01679,BOS list nonstop flights from houston to dallas which arrive after 8 pm EOS,O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-03485,BOS what flights are there from new york city to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-02017,BOS please list ground transportation in atlanta EOS,O O O O O O B-city_name O,atis_ground_service
train-04187,BOS show me all the flights from burbank EOS,O O O O O O O B-fromloc.city_name O,atis_flight
train-01502,BOS flight from salt lake city to oakland california EOS,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O,atis_flight
train-01684,BOS i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-03314,BOS show me the list of flights from philadelphia to denver that leave in the afternoon EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day O,atis_flight
train-00966,BOS give me flights from seattle to chicago that have meals on continental EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal O B-airline_name O,atis_flight
